day,material,temperature,burner_power
2008-03-12,130504,226.0,65.0
2008-03-13,245545,317.5,85.0
2008-03-14,230524,227.5,49.0
2008-03-15,269967,305.0,61.0
2008-03-16,149449,229.5,92.0
2008-03-17,130483,310.5,42.0
2008-03-18,123254,202.0,45.0
2008-03-19,142307,299.0,79.0
2008-03-20,229015,252.5,79.0
2008-03-21,275231,309.5,98.0
2008-03-22,206306,308.0,60.0
2008-03-23,245111,320.0,79.0
2008-03-24,236216,300.0,98.0
2008-03-25,228890,297.5,51.0
2008-03-26,178626,235.5,59.0
2008-03-27,220362,293.0,82.0
2008-03-28,133628,271.0,79.0
2008-03-29,270021,320.0,63.0
2008-03-30,214916,249.5,55.0
2008-03-31,260594,320.0,90.0
2008-04-01,105994,241.0,67.0
2008-04-02,110787,316.5,98.0
2008-04-03,116359,320.0,44.0
2008-04-04,149507,273.5,58.0
2008-04-05,156385,241.0,74.0
2008-04-06,146740,231.0,55.0
2008-04-07,105349,287.5,52.0
2008-04-08,244174,261.5,81.0
2008-04-09,205826,235.5,83.0
2008-04-10,263931,253.0,69.0
2008-04-11,229086,320.0,98.0
2008-04-12,159454,209.5,61.0
2008-04-13,239761,320.0,45.0
2008-04-14,216987,210.0,60.0
2008-04-15,241902,271.0,88.0
2008-04-16,203274,320.0,74.0
2008-04-17,115707,299.5,90.0
2008-04-18,277860,320.0,98.0
2008-04-19,214409,245.0,60.0
2008-04-20,263625,226.0,95.0
2008-04-21,201031,281.0,44.0
2008-04-22,110732,316.0,97.0
2008-04-23,221956,238.5,73.0
2008-04-24,270395,287.0,47.0
2008-04-25,148781,261.0,45.0
2008-04-26,139168,272.0,47.0
2008-04-27,110058,237.5,92.0
2008-04-28,233853,205.0,48.0
2008-04-29,231918,249.5,43.0
2008-04-30,166688,304.5,55.0
2008-05-01,250784,264.0,45.0
2008-05-02,237312,320.0,95.0
2008-05-03,116139,239.0,57.0
2008-05-04,122557,262.5,56.0
2008-05-05,222245,290.0,56.0
2008-05-06,186713,263.0,92.0
2008-05-07,109502,259.5,48.0
2008-05-08,127410,268.5,52.0
2008-05-09,268554,296.0,61.0
2008-05-10,124592,290.5,76.0
2008-05-11,257559,289.5,98.0
2008-05-12,275441,283.5,46.0
2008-05-13,277355,247.0,43.0
2008-05-14,175785,271.5,87.0
2008-05-15,183849,284.0,94.0
2008-05-16,256748,306.5,62.0
2008-05-17,170887,320.0,81.0
2008-05-18,126524,307.5,94.0
2008-05-19,118166,301.0,59.0
2008-05-20,274925,285.0,91.0
2008-05-21,275034,239.0,53.0
2008-05-22,143641,235.5,86.0
2008-05-23,193595,255.5,87.0
2008-05-24,241163,320.0,75.0
2008-05-25,128825,292.5,64.0
2008-05-26,171636,320.0,66.0
2008-05-27,122639,263.0,63.0
2008-05-28,187628,312.5,55.0
2008-05-29,117944,315.5,72.0
2008-05-30,251301,275.5,54.0
2008-05-31,113346,312.5,46.0
2008-06-01,181996,320.0,95.0
2008-06-02,234699,260.0,92.0
2008-06-03,141935,226.0,75.0
2008-06-04,109019,320.0,97.0
2008-06-05,201653,271.5,53.0
2008-06-06,238737,294.5,75.0
2008-06-07,106508,320.0,47.0
2008-06-08,249004,213.0,66.0
2008-06-09,230146,320.0,42.0
2008-06-10,157989,286.5,47.0
2008-06-11,214452,315.5,89.0
2008-06-12,101660,320.0,75.0
2008-06-13,262463,285.5,74.0
2008-06-14,294402,320.0,70.0
2008-06-15,261299,318.0,57.0
2008-06-16,106741,279.0,49.0
2008-06-17,102863,231.5,60.0
2008-06-18,233114,248.0,94.0
2008-06-19,284070,233.5,66.0
2008-06-20,263908,320.0,82.0
2008-06-21,121705,320.0,95.0
2008-06-22,296120,256.0,47.0
2008-06-23,211535,287.0,66.0
2008-06-24,124480,247.0,53.0
2008-06-25,204394,211.5,51.0
2008-06-26,120955,243.5,54.0
2008-06-27,134064,301.5,60.0
2008-06-28,101762,228.5,84.0
2008-06-29,248508,320.0,79.0
2008-06-30,178108,320.0,65.0
2008-07-01,266513,320.0,56.0
2008-07-02,107013,310.0,59.0
2008-07-03,110841,320.0,85.0
2008-07-04,183077,274.5,55.0
2008-07-05,187459,233.5,91.0
2008-07-06,158059,320.0,98.0
2008-07-07,282861,289.0,57.0
2008-07-08,160088,320.0,84.0
2008-07-09,285822,301.5,58.0
2008-07-10,156581,277.5,43.0
2008-07-11,290493,320.0,97.0
2008-07-12,181845,309.5,55.0
2008-07-13,161889,257.5,89.0
2008-07-14,219272,320.0,93.0
2008-07-15,152378,320.0,77.0
2008-07-16,172988,307.0,98.0
2008-07-17,133767,285.5,42.0
2008-07-18,249927,262.0,56.0
2008-07-19,279809,316.5,50.0
2008-07-20,132873,216.0,53.0
2008-07-21,221519,305.0,72.0
2008-07-22,114445,252.0,93.0
2008-07-23,130624,287.5,72.0
2008-07-24,154710,216.0,58.0
2008-07-25,135200,294.5,46.0
2008-07-26,190379,320.0,85.0
2008-07-27,206675,320.0,83.0
2008-07-28,149763,320.0,46.0
2008-07-29,255418,312.0,67.0
2008-07-30,132271,242.0,73.0
2008-07-31,123025,320.0,52.0
2008-08-01,190844,285.0,94.0
2008-08-02,164362,269.5,79.0
2008-08-03,285232,319.5,82.0
2008-08-04,162324,227.5,91.0
2008-08-05,125670,320.0,69.0
2008-08-06,127384,248.0,75.0
2008-08-07,225023,215.5,71.0
2008-08-08,215714,258.5,95.0
2008-08-09,276636,320.0,50.0
2008-08-10,230321,320.0,73.0
2008-08-11,177042,320.0,77.0
2008-08-12,275937,271.0,87.0
2008-08-13,212800,320.0,48.0
2008-08-14,167809,267.0,44.0
2008-08-15,266468,211.0,55.0
2008-08-16,118270,232.5,60.0
2008-08-17,172964,320.0,94.0
2008-08-18,260763,266.0,75.0
2008-08-19,249839,232.5,79.0
2008-08-20,285471,283.0,83.0
2008-08-21,284597,313.5,62.0
2008-08-22,228371,320.0,50.0
2008-08-23,273158,278.5,98.0
2008-08-24,294314,228.0,59.0
2008-08-25,112560,278.5,78.0
2008-08-26,298658,268.0,77.0
2008-08-27,149853,273.5,58.0
2008-08-28,155470,265.5,98.0
2008-08-29,154382,242.5,87.0
2008-08-30,184256,265.0,76.0
2008-08-31,223111,261.5,83.0
2008-09-01,245303,278.0,50.0
2008-09-02,169309,232.5,79.0
2008-09-03,202233,245.5,73.0
2008-09-04,198568,320.0,93.0
2008-09-05,285903,206.5,46.0
2008-09-06,160251,282.5,91.0
2008-09-07,150176,212.0,66.0
2008-09-08,100163,271.5,50.0
2008-09-09,221882,290.5,71.0
2008-09-10,237071,292.0,48.0
2008-09-11,135764,225.5,86.0
2008-09-12,247434,288.5,77.0
2008-09-13,142646,298.5,54.0
2008-09-14,267553,221.5,60.0
2008-09-15,231331,320.0,72.0
2008-09-16,236308,320.0,60.0
2008-09-17,157508,271.5,59.0
2008-09-18,286794,240.0,67.0
2008-09-19,146100,237.5,84.0
2008-09-20,184101,263.0,62.0
2008-09-21,223903,320.0,57.0
2008-09-22,193267,308.0,78.0
2008-09-23,145797,314.0,59.0
2008-09-24,283555,278.5,48.0
2008-09-25,259571,272.5,64.0
2008-09-26,293687,309.5,92.0
2008-09-27,180734,320.0,95.0
2008-09-28,117054,299.5,72.0
2008-09-29,183161,264.5,59.0
2008-09-30,245287,238.0,44.0
2008-10-01,149066,235.5,82.0
2008-10-02,140452,320.0,95.0
2008-10-03,178747,226.5,67.0
2008-10-04,268140,307.5,62.0
2008-10-05,115983,231.5,54.0
2008-10-06,165276,320.0,70.0
2008-10-07,280651,313.5,60.0
2008-10-08,259413,306.5,92.0
2008-10-09,268174,288.5,64.0
2008-10-10,161066,240.5,47.0
2008-10-11,135571,320.0,57.0
2008-10-12,124619,290.5,98.0
2008-10-13,159142,242.5,49.0
2008-10-14,133479,208.5,58.0
2008-10-15,147616,225.5,76.0
2008-10-16,256211,319.5,90.0
2008-10-17,182594,229.0,68.0
2008-10-18,164352,299.5,55.0
2008-10-19,295607,217.5,64.0
2008-10-20,163175,296.0,48.0
2008-10-21,207282,320.0,48.0
2008-10-22,276928,285.0,98.0
2008-10-23,116386,320.0,61.0
2008-10-24,124230,304.0,43.0
2008-10-25,168876,217.5,45.0
2008-10-26,298208,266.5,92.0
2008-10-27,226024,320.0,42.0
2008-10-28,183715,243.0,76.0
2008-10-29,181293,250.0,78.0
2008-10-30,134778,238.5,78.0
2008-10-31,235299,320.0,89.0
2008-11-01,273286,222.5,52.0
2008-11-02,290918,288.0,57.0
2008-11-03,155700,320.0,56.0
2008-11-04,137690,320.0,97.0
2008-11-05,224930,241.0,86.0
2008-11-06,169178,253.5,98.0
2008-11-07,253170,320.0,75.0
2008-11-08,110553,249.0,69.0
2008-11-09,148811,315.5,72.0
2008-11-10,173194,320.0,71.0
2008-11-11,258941,251.5,90.0
2008-11-12,146159,310.0,73.0
2008-11-13,140025,317.0,91.0
2008-11-14,247949,286.0,76.0
2008-11-15,242325,295.5,59.0
2008-11-16,105400,298.0,57.0
2008-11-17,268292,234.5,72.0
2008-11-18,176476,281.5,73.0
2008-11-19,100889,228.0,65.0
2008-11-20,291296,296.5,54.0
2008-11-21,130141,279.0,93.0
2008-11-22,219885,260.0,86.0
2008-11-23,240812,320.0,95.0
2008-11-24,244070,245.0,64.0
2008-11-25,199441,286.5,47.0
2008-11-26,184529,240.5,95.0
2008-11-27,285248,234.5,52.0
2008-11-28,234259,274.0,82.0
2008-11-29,298321,299.0,63.0
2008-11-30,218499,320.0,98.0
2008-12-01,159789,230.5,65.0
2008-12-02,100075,309.5,94.0
2008-12-03,119473,320.0,97.0
2008-12-04,259191,320.0,46.0
2008-12-05,231402,272.5,81.0
2008-12-06,106772,320.0,62.0
2008-12-07,250773,320.0,94.0
2008-12-08,117254,318.0,98.0
2008-12-09,180304,265.0,98.0
2008-12-10,138365,265.5,52.0
2008-12-11,227769,320.0,78.0
2008-12-12,207043,228.0,52.0
2008-12-13,248416,320.0,98.0
2008-12-14,245216,316.0,48.0
2008-12-15,199336,303.0,94.0
2008-12-16,135779,320.0,83.0
2008-12-17,127398,247.0,95.0
2008-12-18,234140,320.0,98.0
2008-12-19,168999,246.5,79.0
2008-12-20,227923,316.5,49.0
2008-12-21,238701,268.0,50.0
2008-12-22,132850,297.0,73.0
2008-12-23,126129,288.5,58.0
2008-12-24,103843,295.0,85.0
2008-12-25,275230,320.0,83.0
2008-12-26,205736,320.0,98.0
2008-12-27,179403,279.0,68.0
2008-12-28,183715,320.0,74.0
2008-12-29,153548,320.0,94.0
2008-12-30,214677,306.0,48.0
2008-12-31,286673,320.0,64.0
2009-01-01,174802,302.5,98.0
2009-01-02,115498,320.0,89.0
2009-01-03,289611,320.0,52.0
2009-01-04,121199,262.5,76.0
2009-01-05,267014,260.0,53.0
2009-01-06,271491,306.5,82.0
2009-01-07,155634,282.5,81.0
2009-01-08,161181,320.0,83.0
2009-01-09,218078,297.5,93.0
2009-01-10,248853,320.0,92.0
2009-01-11,184387,249.0,72.0
2009-01-12,178165,256.0,64.0
2009-01-13,264764,320.0,63.0
2009-01-14,252507,229.5,56.0
2009-01-15,106369,320.0,49.0
2009-01-16,121593,320.0,83.0
2009-01-17,297066,320.0,55.0
2009-01-18,183457,305.0,68.0
2009-01-19,194714,248.5,67.0
2009-01-20,173109,302.5,67.0
2009-01-21,150601,292.0,94.0
2009-01-22,259411,320.0,97.0
2009-01-23,259042,320.0,67.0
2009-01-24,216946,260.5,93.0
2009-01-25,203636,264.0,68.0
2009-01-26,118055,224.5,54.0
2009-01-27,176584,237.5,81.0
2009-01-28,239576,251.0,92.0
2009-01-29,190453,287.0,98.0
2009-01-30,278213,240.5,58.0
2009-01-31,138318,299.5,74.0
2009-02-01,121715,285.5,46.0
2009-02-02,281640,229.0,93.0
2009-02-03,271004,313.5,68.0
2009-02-04,287093,304.0,81.0
2009-02-05,279579,232.0,97.0
2009-02-06,120719,290.5,66.0
2009-02-07,215365,320.0,97.0
2009-02-08,285283,274.5,44.0
2009-02-09,198990,317.5,59.0
2009-02-10,248200,266.0,54.0
2009-02-11,116809,320.0,84.0
2009-02-12,103135,262.5,70.0
2009-02-13,269017,282.0,75.0
2009-02-14,238852,281.5,61.0
2009-02-15,139463,309.5,62.0
2009-02-16,137569,320.0,53.0
2009-02-17,142419,263.5,86.0
2009-02-18,227341,279.0,42.0
2009-02-19,187749,320.0,59.0
2009-02-20,198139,288.5,47.0
2009-02-21,150088,293.5,51.0
2009-02-22,163561,289.0,78.0
2009-02-23,230936,313.0,52.0
2009-02-24,135335,244.0,43.0
2009-02-25,108547,219.0,49.0
2009-02-26,291407,290.5,74.0
2009-02-27,256357,234.5,66.0
2009-02-28,174524,290.0,44.0
2009-03-01,254490,297.0,45.0
2009-03-02,217589,320.0,84.0
2009-03-03,170411,261.5,67.0
2009-03-04,137379,266.5,86.0
2009-03-05,118706,257.5,70.0
2009-03-06,269891,253.5,82.0
2009-03-07,222926,235.0,58.0
2009-03-08,114697,320.0,61.0
2009-03-09,115505,283.5,64.0
2009-03-10,125711,228.5,82.0
2009-03-11,155451,297.5,79.0
2009-03-12,286991,293.5,76.0
2009-03-13,244073,272.0,78.0
2009-03-14,118835,259.5,70.0
2009-03-15,227175,261.0,60.0
2009-03-16,124135,320.0,68.0
2009-03-17,259589,320.0,75.0
2009-03-18,128075,320.0,92.0
2009-03-19,182860,257.0,60.0
2009-03-20,208142,299.0,58.0
2009-03-21,102722,221.0,41.0
2009-03-22,194881,300.5,53.0
2009-03-23,130794,238.5,72.0
2009-03-24,235543,217.0,42.0
2009-03-25,274917,320.0,85.0
2009-03-26,245884,320.0,49.0
2009-03-27,224718,243.0,62.0
2009-03-28,174656,249.0,92.0
2009-03-29,281671,279.0,45.0
2009-03-30,119679,320.0,86.0
2009-03-31,128576,320.0,92.0
2009-04-01,178718,279.5,97.0
2009-04-02,199432,242.0,68.0
2009-04-03,239967,320.0,81.0
2009-04-04,271309,254.0,89.0
2009-04-05,266071,287.0,83.0
2009-04-06,178958,320.0,71.0
2009-04-07,189974,320.0,60.0
2009-04-08,209888,258.5,83.0
2009-04-09,264709,261.5,68.0
2009-04-10,103541,320.0,85.0
2009-04-11,224933,245.0,44.0
2009-04-12,222733,235.0,56.0
2009-04-13,199363,320.0,84.0
2009-04-14,236045,320.0,44.0
2009-04-15,206275,298.0,76.0
2009-04-16,163100,297.5,61.0
2009-04-17,153864,284.0,96.0
2009-04-18,239003,275.5,85.0
2009-04-19,192297,320.0,51.0
2009-04-20,149451,208.0,53.0
2009-04-21,208163,312.0,84.0
2009-04-22,136747,228.5,42.0
2009-04-23,296531,233.0,69.0
2009-04-24,126070,240.0,41.0
2009-04-25,127242,233.5,66.0
2009-04-26,124708,319.0,45.0
2009-04-27,224573,231.5,59.0
2009-04-28,116700,301.0,81.0
2009-04-29,270412,320.0,49.0
2009-04-30,242302,320.0,49.0
2009-05-01,150245,237.5,98.0
2009-05-02,208079,280.0,86.0
2009-05-03,174956,258.5,91.0
2009-05-04,134895,260.0,51.0
2009-05-05,127320,236.5,52.0
2009-05-06,146633,230.5,80.0
2009-05-07,219704,223.5,59.0
2009-05-08,213365,231.5,65.0
2009-05-09,173320,320.0,72.0
2009-05-10,202076,320.0,83.0
2009-05-11,214478,242.0,50.0
2009-05-12,282640,255.0,61.0
2009-05-13,199487,295.5,67.0
2009-05-14,145510,320.0,70.0
2009-05-15,107987,297.5,98.0
2009-05-16,198401,234.5,75.0
2009-05-17,242511,291.5,45.0
2009-05-18,209835,308.0,66.0
2009-05-19,107816,243.0,41.0
2009-05-20,140067,279.5,86.0
2009-05-21,106251,278.5,50.0
2009-05-22,130518,274.0,49.0
2009-05-23,209287,252.5,71.0
2009-05-24,190281,320.0,56.0
2009-05-25,252886,290.5,78.0
2009-05-26,120761,271.0,63.0
2009-05-27,208934,301.0,44.0
2009-05-28,116455,280.5,60.0
2009-05-29,202120,218.5,69.0
2009-05-30,154621,219.0,68.0
2009-05-31,108958,293.5,62.0
2009-06-01,153189,301.0,92.0
2009-06-02,240838,295.0,50.0
2009-06-03,101987,320.0,70.0
2009-06-04,166823,281.5,81.0
2009-06-05,149522,257.5,58.0
2009-06-06,263755,256.0,53.0
2009-06-07,236087,297.0,82.0
2009-06-08,103288,219.5,54.0
2009-06-09,251538,272.5,60.0
2009-06-10,162237,304.5,98.0
2009-06-11,187347,282.5,57.0
2009-06-12,149041,287.5,96.0
2009-06-13,208216,301.0,62.0
2009-06-14,191435,272.0,76.0
2009-06-15,107073,313.0,69.0
2009-06-16,197072,275.5,77.0
2009-06-17,110958,320.0,51.0
2009-06-18,194634,218.5,49.0
2009-06-19,173424,310.5,89.0
2009-06-20,169871,301.5,55.0
2009-06-21,147093,282.5,98.0
2009-06-22,209697,240.0,98.0
2009-06-23,132106,229.5,94.0
2009-06-24,291219,305.0,45.0
2009-06-25,223960,284.5,49.0
2009-06-26,154415,239.5,98.0
2009-06-27,100336,313.5,64.0
2009-06-28,145256,320.0,96.0
2009-06-29,186377,272.5,67.0
2009-06-30,146781,246.5,70.0
2009-07-01,246230,320.0,72.0
2009-07-02,134219,278.5,72.0
2009-07-03,104505,256.5,68.0
2009-07-04,132896,239.5,74.0
2009-07-05,171803,211.5,63.0
2009-07-06,294865,262.5,44.0
2009-07-07,200775,255.5,43.0
2009-07-08,165922,278.5,98.0
2009-07-09,248678,240.5,53.0
2009-07-10,283171,287.5,90.0
2009-07-11,174509,232.5,53.0
2009-07-12,189419,315.0,84.0
2009-07-13,230315,320.0,66.0
2009-07-14,114981,320.0,42.0
2009-07-15,206352,309.5,87.0
2009-07-16,166192,320.0,58.0
2009-07-17,278637,298.0,57.0
2009-07-18,183134,232.5,47.0
2009-07-19,255016,320.0,62.0
2009-07-20,173755,301.5,55.0
2009-07-21,104998,285.5,58.0
2009-07-22,196620,286.5,79.0
2009-07-23,292246,320.0,86.0
2009-07-24,186570,214.5,69.0
2009-07-25,119076,281.5,86.0
2009-07-26,123528,275.5,50.0
2009-07-27,174127,320.0,91.0
2009-07-28,216668,259.5,79.0
2009-07-29,148512,249.0,57.0
2009-07-30,181063,292.5,91.0
2009-07-31,137382,272.0,51.0
2009-08-01,243091,317.5,67.0
2009-08-02,293117,320.0,67.0
2009-08-03,152026,240.5,79.0
2009-08-04,294415,212.5,48.0
2009-08-05,167481,320.0,98.0
2009-08-06,232684,320.0,42.0
2009-08-07,163552,320.0,52.0
2009-08-08,101436,320.0,86.0
2009-08-09,180839,300.5,81.0
2009-08-10,201996,320.0,92.0
2009-08-11,292240,271.0,55.0
2009-08-12,249895,216.0,64.0
2009-08-13,243130,281.0,64.0
2009-08-14,296264,306.5,98.0
2009-08-15,201040,320.0,42.0
2009-08-16,120974,294.0,75.0
2009-08-17,199086,226.5,47.0
2009-08-18,212095,295.5,43.0
2009-08-19,134645,249.5,44.0
2009-08-20,153812,292.0,56.0
2009-08-21,215079,320.0,66.0
2009-08-22,266948,320.0,93.0
2009-08-23,226416,286.5,87.0
2009-08-24,255334,295.5,78.0
2009-08-25,177034,237.0,52.0
2009-08-26,135220,273.0,69.0
2009-08-27,217286,295.0,62.0
2009-08-28,229168,286.5,89.0
2009-08-29,257410,289.5,94.0
2009-08-30,226136,320.0,58.0
2009-08-31,280475,271.0,69.0
2009-09-01,227855,273.5,47.0
2009-09-02,153991,316.5,71.0
2009-09-03,111391,301.0,61.0
2009-09-04,106159,302.5,80.0
2009-09-05,255096,283.0,97.0
2009-09-06,141614,262.5,80.0
2009-09-07,171562,222.0,58.0
2009-09-08,104854,320.0,93.0
2009-09-09,112884,242.0,61.0
2009-09-10,162569,320.0,98.0
2009-09-11,264404,300.0,53.0
2009-09-12,275819,255.5,98.0
2009-09-13,275356,235.0,63.0
2009-09-14,218581,292.5,53.0
2009-09-15,289917,314.0,55.0
2009-09-16,297443,320.0,92.0
2009-09-17,274324,286.5,64.0
2009-09-18,283676,300.5,60.0
2009-09-19,243579,305.5,43.0
2009-09-20,109986,257.5,56.0
2009-09-21,135004,237.0,57.0
2009-09-22,257762,286.5,80.0
2009-09-23,184477,262.0,70.0
2009-09-24,221367,320.0,90.0
2009-09-25,164309,254.0,76.0
2009-09-26,279090,299.5,70.0
2009-09-27,146959,276.0,83.0
2009-09-28,194139,257.0,66.0
2009-09-29,201953,287.5,89.0
2009-09-30,215780,268.5,61.0
2009-10-01,137924,219.0,55.0
2009-10-02,196081,245.5,97.0
2009-10-03,240312,276.0,46.0
2009-10-04,243211,251.5,91.0
2009-10-05,210882,320.0,96.0
2009-10-06,164312,320.0,88.0
2009-10-07,155282,215.5,45.0
2009-10-08,124127,320.0,63.0
2009-10-09,290409,320.0,59.0
2009-10-10,281540,320.0,57.0
2009-10-11,288267,284.5,92.0
2009-10-12,155721,320.0,45.0
2009-10-13,283185,268.5,90.0
2009-10-14,253887,281.5,60.0
2009-10-15,190618,320.0,64.0
2009-10-16,257298,242.5,80.0
2009-10-17,203404,286.0,56.0
2009-10-18,148646,238.5,82.0
2009-10-19,214462,225.5,65.0
2009-10-20,206268,303.0,98.0
2009-10-21,119583,301.0,89.0
2009-10-22,174187,234.5,75.0
2009-10-23,198464,255.5,93.0
2009-10-24,273926,276.0,47.0
2009-10-25,284793,320.0,46.0
2009-10-26,219334,264.0,84.0
2009-10-27,159817,320.0,76.0
2009-10-28,248630,313.0,98.0
2009-10-29,211274,302.0,78.0
2009-10-30,208548,236.0,70.0
2009-10-31,237348,320.0,97.0
2009-11-01,216114,297.0,54.0
2009-11-02,290478,315.5,82.0
2009-11-03,100010,320.0,53.0
2009-11-04,223186,208.0,48.0
2009-11-05,137853,234.5,70.0
2009-11-06,102771,320.0,49.0
2009-11-07,209346,320.0,67.0
2009-11-08,214691,313.5,67.0
2009-11-09,139944,249.0,63.0
2009-11-10,172666,219.5,47.0
2009-11-11,265458,231.5,94.0
2009-11-12,107517,319.5,92.0
2009-11-13,234179,206.0,50.0
2009-11-14,129742,320.0,63.0
2009-11-15,180323,282.0,94.0
2009-11-16,104666,247.0,51.0
2009-11-17,252195,242.5,66.0
2009-11-18,151398,239.5,63.0
2009-11-19,238306,279.5,97.0
2009-11-20,209541,274.5,91.0
2009-11-21,265559,313.5,86.0
2009-11-22,236867,311.0,64.0
2009-11-23,198203,272.0,86.0
2009-11-24,234130,307.0,86.0
2009-11-25,245776,264.0,50.0
2009-11-26,257805,288.5,60.0
2009-11-27,105311,240.5,88.0
2009-11-28,238619,240.5,69.0
2009-11-29,220185,286.5,61.0
2009-11-30,239269,320.0,67.0
2009-12-01,115860,229.5,90.0
2009-12-02,173000,273.5,83.0
2009-12-03,263798,311.0,89.0
2009-12-04,272468,318.0,63.0
2009-12-05,130635,207.5,52.0
2009-12-06,218209,279.0,74.0
2009-12-07,211494,203.5,43.0
2009-12-08,247228,268.0,56.0
2009-12-09,165925,244.5,43.0
2009-12-10,223112,298.5,79.0
2009-12-11,199914,316.5,79.0
2009-12-12,191933,304.5,83.0
2009-12-13,262660,320.0,94.0
2009-12-14,128719,320.0,98.0
2009-12-15,102492,306.5,82.0
2009-12-16,237535,259.0,90.0
2009-12-17,229474,289.0,92.0
2009-12-18,108489,320.0,66.0
2009-12-19,154813,281.0,84.0
2009-12-20,244480,288.0,74.0
2009-12-21,226513,219.0,64.0
2009-12-22,252372,320.0,98.0
2009-12-23,132292,320.0,57.0
2009-12-24,256917,320.0,62.0
2009-12-25,125179,215.5,42.0
2009-12-26,119610,208.0,53.0
2009-12-27,287704,281.5,46.0
2009-12-28,169404,297.5,95.0
2009-12-29,116301,320.0,67.0
2009-12-30,299639,320.0,91.0
2009-12-31,206962,267.0,52.0
2010-01-01,164773,320.0,90.0
2010-01-02,237813,273.5,79.0
2010-01-03,119746,248.5,92.0
2010-01-04,145953,279.5,50.0
2010-01-05,155021,304.0,56.0
2010-01-06,151170,241.0,96.0
2010-01-07,147374,241.0,73.0
2010-01-08,259978,222.0,59.0
2010-01-09,257214,320.0,91.0
2010-01-10,192598,320.0,49.0
2010-01-11,169403,314.0,86.0
2010-01-12,296999,320.0,92.0
2010-01-13,222828,320.0,84.0
2010-01-14,283972,235.5,70.0
2010-01-15,284486,320.0,76.0
2010-01-16,173820,320.0,71.0
2010-01-17,214289,320.0,61.0
2010-01-18,113909,219.0,73.0
2010-01-19,171895,251.5,55.0
2010-01-20,257093,320.0,73.0
2010-01-21,267828,308.0,51.0
2010-01-22,264621,320.0,98.0
2010-01-23,120589,245.5,48.0
2010-01-24,208200,217.0,44.0
2010-01-25,263250,312.5,90.0
2010-01-26,103561,320.0,68.0
2010-01-27,111390,211.5,64.0
2010-01-28,261217,217.0,67.0
2010-01-29,110343,320.0,92.0
2010-01-30,293388,311.5,98.0
2010-01-31,174825,314.5,97.0
2010-02-01,137137,264.0,71.0
2010-02-02,124881,320.0,69.0
2010-02-03,109305,260.0,45.0
2010-02-04,245879,260.0,78.0
2010-02-05,209544,263.5,81.0
2010-02-06,178073,252.0,70.0
2010-02-07,259859,320.0,83.0
2010-02-08,268650,320.0,93.0
2010-02-09,123821,320.0,98.0
2010-02-10,209692,245.5,69.0
2010-02-11,230581,269.0,84.0
2010-02-12,236033,272.0,92.0
2010-02-13,217229,249.5,97.0
2010-02-14,270241,261.5,68.0
2010-02-15,285824,320.0,45.0
2010-02-16,196427,320.0,67.0
2010-02-17,258391,221.5,62.0
2010-02-18,199142,232.5,51.0
2010-02-19,136130,290.5,58.0
2010-02-20,244350,264.5,85.0
2010-02-21,155854,250.0,58.0
2010-02-22,286714,320.0,96.0
2010-02-23,208006,266.5,67.0
2010-02-24,190769,233.0,60.0
2010-02-25,197136,231.0,96.0
2010-02-26,203692,297.0,48.0
2010-02-27,164303,266.5,55.0
2010-02-28,240660,214.0,42.0
2010-03-01,207431,266.0,74.0
2010-03-02,204304,320.0,85.0
2010-03-03,164432,320.0,98.0
2010-03-04,254265,296.5,96.0
2010-03-05,164320,320.0,95.0
2010-03-06,141276,320.0,90.0
2010-03-07,244542,294.5,79.0
2010-03-08,143241,263.0,63.0
2010-03-09,130447,237.0,81.0
2010-03-10,156934,291.5,81.0
2010-03-11,115196,320.0,45.0
2010-03-12,292934,222.0,45.0
2010-03-13,132102,244.5,96.0
2010-03-14,276086,272.5,52.0
2010-03-15,148944,217.0,53.0
2010-03-16,236455,301.0,70.0
2010-03-17,159941,309.5,79.0
2010-03-18,122338,221.5,44.0
2010-03-19,229101,242.0,60.0
2010-03-20,174205,234.5,61.0
2010-03-21,165824,292.5,71.0
2010-03-22,274519,320.0,44.0
2010-03-23,237196,320.0,95.0
2010-03-24,152204,320.0,90.0
2010-03-25,147544,204.5,50.0
2010-03-26,136374,247.5,56.0
2010-03-27,214774,211.0,54.0
2010-03-28,254172,224.5,44.0
2010-03-29,221506,234.0,84.0
2010-03-30,108765,320.0,80.0
2010-03-31,128373,320.0,92.0
2010-04-01,272720,320.0,63.0
2010-04-02,235586,247.0,58.0
2010-04-03,111197,284.0,79.0
2010-04-04,175457,285.0,48.0
2010-04-05,258902,287.0,59.0
2010-04-06,280369,320.0,59.0
2010-04-07,237780,224.0,84.0
2010-04-08,208834,320.0,75.0
2010-04-09,141101,320.0,47.0
2010-04-10,267711,258.0,69.0
2010-04-11,104322,244.0,65.0
2010-04-12,271629,307.0,98.0
2010-04-13,193825,258.0,68.0
2010-04-14,263397,258.5,68.0
2010-04-15,100943,320.0,58.0
2010-04-16,115602,285.5,44.0
2010-04-17,194015,320.0,98.0
2010-04-18,199487,266.5,91.0
2010-04-19,113148,255.0,71.0
2010-04-20,130822,216.5,52.0
2010-04-21,143770,243.0,61.0
2010-04-22,174992,258.5,79.0
2010-04-23,216548,270.5,81.0
2010-04-24,151221,249.0,98.0
2010-04-25,177113,284.5,59.0
